"Station_Id","veg_year","Marsh_Class","Basin",
"CRMS0376-V75","2015","Saline","Terrebonne",
"CRMS0377-V33","2015","Saline","Terrebonne",
"CRMS0377-V35","2015","Saline","Terrebonne",
"CRMS0377-V37","2015","Saline","Terrebonne",
"CRMS0377-V55","2015","Saline","Terrebonne",
"CRMS0377-V59","2015","Saline","Terrebonne",
"CRMS0377-V60","2015","Saline","Terrebonne",
"CRMS0377-V62","2015","Saline","Terrebonne",
"CRMS0377-V68","2015","Saline","Terrebonne",
"CRMS0377-V74","2015","Saline","Terrebonne",
"CRMS0377-V77","2015","Saline","Terrebonne",
"CRMS0381-V02","2015","Fresh","Terrebonne",
"CRMS0381-V03","2015","Fresh","Terrebonne",
"CRMS0381-V05","2015","Fresh","Terrebonne",
"CRMS0381-V24","2015","Fresh","Terrebonne",
"CRMS0381-V29","2015","Fresh","Terrebonne",
"CRMS0381-V37","2015","Fresh","Terrebonne",
"CRMS0381-V38","2015","Fresh","Terrebonne",
"CRMS0381-V48","2015","Fresh","Terrebonne",
"CRMS0381-V56","2015","Fresh","Terrebonne",
"CRMS0381-V63","2015","Fresh","Terrebonne",
"CRMS0382-V02","2015","Fresh","Terrebonne",
"CRMS0382-V03","2015","Fresh","Terrebonne",
"CRMS0382-V08","2015","Fresh","Terrebonne",
"CRMS0382-V15","2015","Fresh","Terrebonne",
"CRMS0382-V16","2015","Fresh","Terrebonne",
"CRMS0382-V61","2015","Fresh","Terrebonne",
"CRMS0382-V72","2015","Fresh","Terrebonne",
"CRMS0382-V73","2015","Fresh","Terrebonne",
"CRMS0382-V74","2015","Fresh","Terrebonne",
"CRMS0382-V76","2015","Fresh","Terrebonne",
"CRMS0383-V06","2015","Saline","Terrebonne",
"CRMS0383-V33","2015","Saline","Terrebonne",
"CRMS0383-V35","2015","Saline","Terrebonne",
"CRMS0383-V40","2015","Saline","Terrebonne",
"CRMS0383-V67","2015","Saline","Terrebonne",
"CRMS0383-V68","2015","Saline","Terrebonne",
"CRMS0383-V69","2015","Saline","Terrebonne",
"CRMS0383-V78","2015","Saline","Terrebonne",
"CRMS0383-V82","2015","Saline","Terrebonne",
"CRMS0385-V103","2015","Brackish","Terrebonne",
"CRMS0385-V104","2015","Brackish","Terrebonne",
"CRMS0385-V108","2015","Brackish","Terrebonne",
"CRMS0385-V109","2015","Brackish","Terrebonne",
"CRMS0385-V111","2015","Brackish","Terrebonne",
"CRMS0385-V135","2015","Fresh","Terrebonne",
"CRMS0385-V141","2015","Intermediate","Terrebonne",
"CRMS0385-V142","2015","Brackish","Terrebonne",
"CRMS0385-V154","2015","Intermediate","Terrebonne",
"CRMS0385-V164","2015","Intermediate","Terrebonne",
"CRMS0386-V14","2015","Brackish","Terrebonne",
"CRMS0386-V20","2015","Brackish","Terrebonne",
"CRMS0386-V24","2015","Saline","Terrebonne",
"CRMS0386-V54","2015","Saline","Terrebonne",
"CRMS0386-V56","2015","Saline","Terrebonne",
"CRMS0386-V57","2015","Saline","Terrebonne",
"CRMS0386-V58","2015","Saline","Terrebonne",
"CRMS0386-V72","2015","Saline","Terrebonne",
"CRMS0386-V76","2015","Brackish","Terrebonne",
"CRMS0386-V81","2015","Saline","Terrebonne",
"CRMS0387-V11","2015","Saline","Terrebonne",
"CRMS0387-V32","2015","Saline","Terrebonne",
"CRMS0387-V51","2015","Saline","Terrebonne",
"CRMS0387-V52","2015","Saline","Terrebonne",
"CRMS0387-V66","2015","Saline","Terrebonne",
"CRMS0387-V72","2015","Saline","Terrebonne",
"CRMS0387-V77","2015","Brackish","Terrebonne",
"CRMS0387-V79","2015","Brackish","Terrebonne",
"CRMS0387-V83","2015","Brackish","Terrebonne",
"CRMS0387-V85","2015","Brackish","Terrebonne",
"CRMS0390-V07","2015","Brackish","Terrebonne",
"CRMS0390-V40","2015","Intermediate","Terrebonne",
"CRMS0390-V47","2015","Intermediate","Terrebonne",
"CRMS0390-V49","2015","Intermediate","Terrebonne",
"CRMS0390-V56","2015","Saline","Terrebonne",
"CRMS0390-V63","2015","Saline","Terrebonne",
"CRMS0390-V64","2015","Brackish","Terrebonne",
"CRMS0390-V71","2015","Brackish","Terrebonne",
"CRMS0392-V03","2015","Intermediate","Terrebonne",
"CRMS0392-V09","2015","Intermediate","Terrebonne",
"CRMS0392-V31","2015","Intermediate","Terrebonne",
"CRMS0392-V61","2015","Intermediate","Terrebonne",
"CRMS0394-V01","2015","Intermediate","Terrebonne",
"CRMS0394-V04","2015","Intermediate","Terrebonne",
"CRMS0394-V11","2015","Intermediate","Terrebonne",
"CRMS0394-V12","2015","Intermediate","Terrebonne",
"CRMS0394-V13","2015","Intermediate","Terrebonne",
"CRMS0394-V14","2015","Intermediate","Terrebonne",
"CRMS0394-V18","2015","Intermediate","Terrebonne",
"CRMS0394-V22","2015","Intermediate","Terrebonne",
"CRMS0394-V35","2015","Intermediate","Terrebonne",
"CRMS0394-V41","2015","Brackish","Terrebonne",
"CRMS0395-V07","2015","Intermediate","Terrebonne",
"CRMS0395-V08","2015","Intermediate","Terrebonne",
"CRMS0395-V09","2015","Intermediate","Terrebonne",
"CRMS0395-V16","2015","Intermediate","Terrebonne",
"CRMS0395-V66","2015","Brackish","Terrebonne",
"CRMS0395-V71","2015","Brackish","Terrebonne",
"CRMS0395-V74","2015","Brackish","Terrebonne",
"CRMS0395-V78","2015","Intermediate","Terrebonne",
"CRMS0395-V79","2015","Intermediate","Terrebonne",
"CRMS0395-V81","2015","Intermediate","Terrebonne",
"CRMS0396-V23","2015","Brackish","Terrebonne",
"CRMS0396-V24","2015","Brackish","Terrebonne",
"CRMS0396-V31","2015","Brackish","Terrebonne",
"CRMS0396-V34","2015","Brackish","Terrebonne",
"CRMS0396-V39","2015","Brackish","Terrebonne",
"CRMS0396-V49","2015","Brackish","Terrebonne",
"CRMS0396-V58","2015","Intermediate","Terrebonne",
"CRMS0396-V66","2015","Brackish","Terrebonne",
"CRMS0396-V70","2015","Intermediate","Terrebonne",
"CRMS0396-V77","2015","Brackish","Terrebonne",
"CRMS0397-V04","2015","Brackish","Terrebonne",
"CRMS0397-V06","2015","Brackish","Terrebonne",
"CRMS0397-V08","2015","Saline","Terrebonne",
"CRMS0397-V09","2015","Saline","Terrebonne",
"CRMS0397-V15","2015","Saline","Terrebonne",
"CRMS0397-V34","2015","Brackish","Terrebonne",
"CRMS0397-V35","2015","Brackish","Terrebonne",
"CRMS0397-V48","2015","Saline","Terrebonne",
"CRMS0397-V50","2015","Brackish","Terrebonne",
"CRMS0397-V63","2015","Saline","Terrebonne",
"CRMS0398-V03","2015","Intermediate","Terrebonne",
"CRMS0398-V08","2015","Intermediate","Terrebonne",
"CRMS0398-V12","2015","Intermediate","Terrebonne",
"CRMS0398-V26","2015","Intermediate","Terrebonne",
"CRMS0398-V34","2015","Intermediate","Terrebonne",
"CRMS0398-V38","2015","Intermediate","Terrebonne",
"CRMS0398-V43","2015","Intermediate","Terrebonne",
"CRMS0398-V49","2015","Intermediate","Terrebonne",
"CRMS0398-V60","2015","Intermediate","Terrebonne",
"CRMS0398-V63","2015","Intermediate","Terrebonne",
"CRMS0399-V02","2015","Intermediate","Terrebonne",
"CRMS0399-V03","2015","Intermediate","Terrebonne",
"CRMS0399-V07","2015","Intermediate","Terrebonne",
"CRMS0399-V09","2015","Intermediate","Terrebonne",
"CRMS0399-V22","2015","Intermediate","Terrebonne",
"CRMS0399-V23","2015","Intermediate","Terrebonne",
"CRMS0399-V29","2015","Intermediate","Terrebonne",
"CRMS0399-V30","2015","Intermediate","Terrebonne",
"CRMS0399-V72","2015","Intermediate","Terrebonne",
"CRMS0399-V80","2015","Intermediate","Terrebonne",
"CRMS0400-V05","2015","Brackish","Terrebonne",
"CRMS0400-V07","2015","Intermediate","Terrebonne",
"CRMS0400-V08","2015","Intermediate","Terrebonne",
"CRMS0400-V11","2015","Intermediate","Terrebonne",
"CRMS0400-V16","2015","Intermediate","Terrebonne",
"CRMS0400-V17","2015","Intermediate","Terrebonne",
"CRMS0400-V28","2015","Brackish","Terrebonne",
"CRMS0400-V32","2015","Intermediate","Terrebonne",
"CRMS0400-V36","2015","Brackish","Terrebonne",
"CRMS0400-V52","2015","Brackish","Terrebonne",
"CRMS0403-F01VC","2015","Swamp","Terrebonne",
"CRMS0403-F01VNW","2015","Swamp","Terrebonne",
"CRMS0403-F01VSE","2015","Swamp","Terrebonne",
"CRMS0403-F02VC","2015","Swamp","Terrebonne",
"CRMS0403-F02VNW","2015","Swamp","Terrebonne",
"CRMS0403-F02VSE","2015","Swamp","Terrebonne",
"CRMS0403-F07VC","2015","Swamp","Terrebonne",
"CRMS0403-F07VNW","2015","Swamp","Terrebonne",
"CRMS0403-F07VSE","2015","Swamp","Terrebonne",
"CRMS0409-V10","2015","Fresh","Terrebonne",
"CRMS0409-V49","2015","Fresh","Terrebonne",
"CRMS0409-V50","2015","Fresh","Terrebonne",
"CRMS0409-V73","2015","Fresh","Terrebonne",
"CRMS0409-V76","2015","Fresh","Terrebonne",
"CRMS0409-V79","2015","Fresh","Terrebonne",
"CRMS0411-V01","2015","Fresh","Terrebonne",
"CRMS0411-V05","2015","Fresh","Terrebonne",
"CRMS0411-V09","2015","Fresh","Terrebonne",
"CRMS0411-V11","2015","Fresh","Terrebonne",
"CRMS0411-V13","2015","Fresh","Terrebonne",
"CRMS0411-V22","2015","Fresh","Terrebonne",
"CRMS0411-V25","2015","Fresh","Terrebonne",
"CRMS0411-V28","2015","Fresh","Terrebonne",
"CRMS0411-V62","2015","Fresh","Terrebonne",
"CRMS0411-V78","2015","Fresh","Terrebonne",
"CRMS0414-F02VC","2015","Swamp","Terrebonne",
"CRMS0414-F02VNW","2015","Swamp","Terrebonne",
"CRMS0414-F02VSE","2015","Swamp","Terrebonne",
"CRMS0414-F05VC","2015","Swamp","Terrebonne",
"CRMS0414-F05VNW","2015","Swamp","Terrebonne",
"CRMS0414-F05VSE","2015","Swamp","Terrebonne",
"CRMS0414-F06VC","2015","Swamp","Terrebonne",
"CRMS0414-F06VNW","2015","Swamp","Terrebonne",
"CRMS0414-F06VSE","2015","Swamp","Terrebonne",
"CRMS0416-V04","2015","Brackish","Terrebonne",
"CRMS0416-V15","2015","Brackish","Terrebonne",
"CRMS0416-V17","2015","Saline","Terrebonne",
"CRMS0416-V22","2015","Brackish","Terrebonne",
"CRMS0416-V26","2015","Saline","Terrebonne",
"CRMS0416-V27","2015","Saline","Terrebonne",
"CRMS0416-V33","2015","Brackish","Terrebonne",
"CRMS0416-V39","2015","Saline","Terrebonne",
"CRMS0416-V67","2015","Saline","Terrebonne",
"CRMS0416-V69","2015","Brackish","Terrebonne",
"CRMS0421-V12","2015","Saline","Terrebonne",
"CRMS0421-V39","2015","Saline","Terrebonne",
"CRMS0421-V50","2015","Saline","Terrebonne",
"CRMS0421-V67","2015","Saline","Terrebonne",
"CRMS0421-V72","2015","Saline","Terrebonne",
"CRMS0421-V75","2015","Saline","Terrebonne",
"CRMS0421-V76","2015","Saline","Terrebonne",
"CRMS0421-V77","2015","Saline","Terrebonne",
"CRMS0421-V80","2015","Saline","Terrebonne",
"CRMS0421-V85","2015","Saline","Terrebonne",
"CRMS0434-V01","2015","Saline","Terrebonne",
"CRMS0434-V02","2015","Brackish","Terrebonne",
"CRMS0434-V05","2015","Saline","Terrebonne",
"CRMS0434-V10","2015","Brackish","Terrebonne",
"CRMS0434-V48","2015","Saline","Terrebonne",
"CRMS0434-V49","2015","Brackish","Terrebonne",
"CRMS0434-V52","2015","Brackish","Terrebonne",
"CRMS0434-V60","2015","Brackish","Terrebonne",
"CRMS0434-V64","2015","Saline","Terrebonne",
"CRMS0434-V83","2015","Brackish","Terrebonne",
"CRMS0461-V03","2015","Fresh","Atchafalaya",
"CRMS0461-V04","2015","Fresh","Atchafalaya",
"CRMS0461-V07","2015","Fresh","Atchafalaya",
"CRMS0461-V15","2015","Fresh","Atchafalaya",
"CRMS0461-V28","2015","Fresh","Atchafalaya",
"CRMS0461-V31","2015","Fresh","Atchafalaya",
"CRMS0461-V60","2015","Fresh","Atchafalaya",
"CRMS0461-V65","2015","Fresh","Atchafalaya",
"CRMS0461-V71","2015","Fresh","Atchafalaya",
"CRMS0461-V84","2015","Intermediate","Atchafalaya",
"CRMS0463-V06","2015","Fresh","Atchafalaya",
"CRMS0463-V07","2015","Fresh","Atchafalaya",
"CRMS0463-V12","2015","Fresh","Atchafalaya",
"CRMS0463-V27","2015","Fresh","Atchafalaya",
"CRMS0463-V28","2015","Fresh","Atchafalaya",
"CRMS0463-V33","2015","Fresh","Atchafalaya",
"CRMS0463-V34","2015","Fresh","Atchafalaya",
"CRMS0463-V37","2015","Fresh","Atchafalaya",
"CRMS0463-V80","2015","Fresh","Atchafalaya",
"CRMS0463-V83","2015","Fresh","Atchafalaya",
"CRMS0464-V15","2015","Fresh","Atchafalaya",
"CRMS0464-V30","2015","Fresh","Atchafalaya",
"CRMS0464-V36","2015","Fresh","Atchafalaya",
"CRMS0464-V37","2015","Fresh","Atchafalaya",
"CRMS0464-V40","2015","Fresh","Atchafalaya",
"CRMS0464-V51","2015","Fresh","Atchafalaya",
"CRMS0464-V54","2015","Fresh","Atchafalaya",
"CRMS0464-V57","2015","Fresh","Atchafalaya",
"CRMS0464-V74","2015","Fresh","Atchafalaya",
"CRMS0464-V75","2015","Fresh","Atchafalaya",
"CRMS0465-V06","2015","Fresh","Atchafalaya",
"CRMS0465-V09","2015","Fresh","Atchafalaya",
"CRMS0465-V10","2015","Fresh","Atchafalaya",
"CRMS0465-V11","2015","Fresh","Atchafalaya",
"CRMS0465-V17","2015","Fresh","Atchafalaya",
"CRMS0465-V33","2015","Fresh","Atchafalaya",
"CRMS0465-V41","2015","Fresh","Atchafalaya",
"CRMS0465-V42","2015","Fresh","Atchafalaya",
"CRMS0465-V46","2015","Fresh","Atchafalaya",
"CRMS0465-V59","2015","Fresh","Atchafalaya",
"CRMS0479-V28","2015","Fresh","Atchafalaya",
"CRMS0479-V30","2015","Fresh","Atchafalaya",
"CRMS0479-V41","2015","Fresh","Atchafalaya",
"CRMS0479-V42","2015","Fresh","Atchafalaya",
"CRMS0479-V50","2015","Fresh","Atchafalaya",
"CRMS0479-V57","2015","Fresh","Atchafalaya",
"CRMS0479-V65","2015","Fresh","Atchafalaya",
"CRMS0479-V70","2015","Fresh","Atchafalaya",
"CRMS0479-V81","2015","Fresh","Atchafalaya",
"CRMS0479-V83","2015","Fresh","Atchafalaya",
"CRMS0482-V07","2015","Fresh","Atchafalaya",
"CRMS0482-V08","2015","Fresh","Atchafalaya",
"CRMS0482-V09","2015","Fresh","Atchafalaya",
"CRMS0482-V20","2015","Fresh","Atchafalaya",
"CRMS0482-V25","2015","Fresh","Atchafalaya",
"CRMS0482-V53","2015","Fresh","Atchafalaya",
"CRMS0482-V69","2015","Fresh","Atchafalaya",
"CRMS0482-V73","2015","Fresh","Atchafalaya",
"CRMS0482-V77","2015","Fresh","Atchafalaya",
"CRMS0482-V78","2015","Fresh","Atchafalaya",
"CRMS0488-V01","2015","Fresh","Teche/Vermilion",
"CRMS0488-V13","2015","Fresh","Teche/Vermilion",
"CRMS0488-V22","2015","Fresh","Teche/Vermilion",
"CRMS0488-V61","2015","Intermediate","Teche/Vermilion",
"CRMS0488-V65","2015","Intermediate","Teche/Vermilion",
"CRMS0488-V68","2015","Fresh","Teche/Vermilion",
"CRMS0488-V74","2015","Fresh","Teche/Vermilion",
"CRMS0488-V77","2015","Intermediate","Teche/Vermilion",
"CRMS0488-V81","2015","Intermediate","Teche/Vermilion",
"CRMS0488-V82","2015","Fresh","Teche/Vermilion",
"CRMS0489-V16","2015","Fresh","Teche/Vermilion",
"CRMS0489-V20","2015","Fresh","Teche/Vermilion",
"CRMS0489-V23","2015","Fresh","Teche/Vermilion",
"CRMS0489-V26","2015","Fresh","Teche/Vermilion",
"CRMS0489-V29","2015","Fresh","Teche/Vermilion",
"CRMS0489-V49","2015","Fresh","Teche/Vermilion",
"CRMS0489-V52","2015","Fresh","Teche/Vermilion",
"CRMS0489-V54","2015","Intermediate","Teche/Vermilion",
"CRMS0489-V56","2015","Fresh","Teche/Vermilion",
"CRMS0489-V68","2015","Intermediate","Teche/Vermilion",
"CRMS0490-V15","2015","Fresh","Teche/Vermilion",
"CRMS0490-V22","2015","Fresh","Teche/Vermilion",
"CRMS0490-V28","2015","Fresh","Teche/Vermilion",
"CRMS0490-V35","2015","Fresh","Teche/Vermilion",
"CRMS0490-V38","2015","Fresh","Teche/Vermilion",
"CRMS0490-V53","2015","Fresh","Teche/Vermilion",
"CRMS0490-V54","2015","Fresh","Teche/Vermilion",
"CRMS0490-V58","2015","Fresh","Teche/Vermilion",
"CRMS0490-V71","2015","Fresh","Teche/Vermilion",
"CRMS0490-V83","2015","Fresh","Teche/Vermilion",
"CRMS0493-V12","2015","Fresh","Teche/Vermilion",
"CRMS0493-V25","2015","Fresh","Teche/Vermilion",
"CRMS0493-V26","2015","Fresh","Teche/Vermilion",
"CRMS0493-V30","2015","Fresh","Teche/Vermilion",
"CRMS0493-V55","2015","Fresh","Teche/Vermilion",
"CRMS0493-V59","2015","Fresh","Teche/Vermilion",
"CRMS0493-V60","2015","Intermediate","Teche/Vermilion",
"CRMS0493-V71","2015","Intermediate","Teche/Vermilion",
"CRMS0493-V78","2015","Intermediate","Teche/Vermilion",
"CRMS0493-V84","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V107","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V113","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V119","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V125","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V154","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V155","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V158","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V162","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V178","2015","Intermediate","Teche/Vermilion",
"CRMS0494-V181","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V01","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V06","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V10","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V17","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V49","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V56","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V68","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V77","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V79","2015","Intermediate","Teche/Vermilion",
"CRMS0496-V83","2015","Fresh","Teche/Vermilion",
"CRMS0498-V09","2015","Intermediate","Teche/Vermilion",
"CRMS0498-V18","2015","Intermediate","Teche/Vermilion",
"CRMS0498-V23","2015","Intermediate","Teche/Vermilion",
"CRMS0498-V24","2015","Intermediate","Teche/Vermilion",
"CRMS0498-V37","2015","Intermediate","Teche/Vermilion",
"CRMS0498-V39","2015","Brackish","Teche/Vermilion",
"CRMS0498-V57","2015","Intermediate","Teche/Vermilion",
"CRMS0498-V61","2015","Brackish","Teche/Vermilion",
"CRMS0498-V63","2015","Brackish","Teche/Vermilion",
"CRMS0498-V66","2015","Brackish","Teche/Vermilion",
"CRMS0499-V01","2015","Intermediate","Teche/Vermilion",
"CRMS0499-V06","2015","Intermediate","Teche/Vermilion",
"CRMS0499-V21","2015","Intermediate","Teche/Vermilion",
"CRMS0499-V33","2015","Intermediate","Teche/Vermilion",
"CRMS0499-V34","2015","Intermediate","Teche/Vermilion",
"CRMS0499-V51","2015","Brackish","Teche/Vermilion",
"CRMS0499-V61","2015","Intermediate","Teche/Vermilion",
"CRMS0499-V63","2015","Intermediate","Teche/Vermilion",
"CRMS0499-V68","2015","Intermediate","Teche/Vermilion",
"CRMS0499-V77","2015","Brackish","Teche/Vermilion",
"CRMS0501-V23","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V25","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V27","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V33","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V34","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V48","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V51","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V57","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V67","2015","Intermediate","Teche/Vermilion",
"CRMS0501-V80","2015","Intermediate","Teche/Vermilion",
"CRMS0504-V01","2015","Brackish","Teche/Vermilion",
"CRMS0504-V02","2015","Brackish","Teche/Vermilion",
"CRMS0504-V03","2015","Brackish","Teche/Vermilion",
"CRMS0504-V25","2015","Brackish","Teche/Vermilion",
"CRMS0504-V26","2015","Brackish","Teche/Vermilion",
"CRMS0504-V27","2015","Intermediate","Teche/Vermilion",
"CRMS0504-V61","2015","Brackish","Teche/Vermilion",
"CRMS0504-V72","2015","Intermediate","Teche/Vermilion",
"CRMS0504-V80","2015","Brackish","Teche/Vermilion",
"CRMS0504-V83","2015","Brackish","Teche/Vermilion",
"CRMS0507-V41","2015","Intermediate","Teche/Vermilion",
"CRMS0507-V54","2015","Intermediate","Teche/Vermilion",
"CRMS0507-V57","2015","Brackish","Teche/Vermilion",
"CRMS0507-V72","2015","Brackish","Teche/Vermilion",
"CRMS0507-V73","2015","Intermediate","Teche/Vermilion",
"CRMS0507-V74","2015","Intermediate","Teche/Vermilion",
"CRMS0507-V75","2015","Intermediate","Teche/Vermilion",
"CRMS0507-V76","2015","Intermediate","Teche/Vermilion",
"CRMS0507-V78","2015","Intermediate","Teche/Vermilion",
"CRMS0507-V85","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V01","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V05","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V06","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V09","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V27","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V50","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V52","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V74","2015","Brackish","Teche/Vermilion",
"CRMS0508-V81","2015","Intermediate","Teche/Vermilion",
"CRMS0508-V82","2015","Intermediate","Teche/Vermilion",
"CRMS0511-V13","2015","Fresh","Teche/Vermilion",
"CRMS0511-V19","2015","Intermediate","Teche/Vermilion",
"CRMS0511-V33","2015","Intermediate","Teche/Vermilion",
"CRMS0511-V36","2015","Intermediate","Teche/Vermilion",
"CRMS0511-V52","2015","Fresh","Teche/Vermilion",
"CRMS0511-V62","2015","Intermediate","Teche/Vermilion",
"CRMS0511-V65","2015","Intermediate","Teche/Vermilion",
"CRMS0511-V76","2015","Intermediate","Teche/Vermilion",
"CRMS0511-V77","2015","Intermediate","Teche/Vermilion",
"CRMS0511-V81","2015","Fresh","Teche/Vermilion",
"CRMS0513-F02VC","2015","Swamp","Teche/Vermilion",
"CRMS0513-F02VNW","2015","Swamp","Teche/Vermilion",
"CRMS0513-F02VSE","2015","Swamp","Teche/Vermilion",
"CRMS0513-F03VC","2015","Swamp","Teche/Vermilion",
"CRMS0513-F03VNW","2015","Swamp","Teche/Vermilion",
"CRMS0513-F03VSE","2015","Swamp","Teche/Vermilion",
"CRMS0513-F04VC","2015","Swamp","Teche/Vermilion",
"CRMS0513-F04VNW","2015","Swamp","Teche/Vermilion",
"CRMS0513-F04VSE","2015","Swamp","Teche/Vermilion",
"CRMS0514-V05","2015","Intermediate","Teche/Vermilion",
"CRMS0514-V11","2015","Intermediate","Teche/Vermilion",
"CRMS0514-V22","2015","Fresh","Teche/Vermilion",
"CRMS0514-V25","2015","Intermediate","Teche/Vermilion",
"CRMS0514-V48","2015","Intermediate","Teche/Vermilion",
"CRMS0514-V56","2015","Intermediate","Teche/Vermilion",
"CRMS0514-V66","2015","Intermediate","Teche/Vermilion",
"CRMS0514-V71","2015","Intermediate","Teche/Vermilion",
"CRMS0514-V77","2015","Intermediate","Teche/Vermilion",
"CRMS0514-V81","2015","Intermediate","Teche/Vermilion",
"CRMS0517-V04","2015","Fresh","Teche/Vermilion",
"CRMS0517-V12","2015","Fresh","Teche/Vermilion",
"CRMS0517-V16","2015","Intermediate","Teche/Vermilion",
"CRMS0517-V29","2015","Fresh","Teche/Vermilion",
"CRMS0517-V31","2015","Fresh","Teche/Vermilion",
"CRMS0517-V33","2015","Intermediate","Teche/Vermilion",
"CRMS0517-V35","2015","Fresh","Teche/Vermilion",
"CRMS0517-V60","2015","Intermediate","Teche/Vermilion",
"CRMS0517-V62","2015","Fresh","Teche/Vermilion",
"CRMS0517-V74","2015","Fresh","Teche/Vermilion",
"CRMS0520-V12","2015","Intermediate","Teche/Vermilion",
"CRMS0520-V13","2015","Intermediate","Teche/Vermilion",
"CRMS0520-V21","2015","Intermediate","Teche/Vermilion",
"CRMS0520-V24","2015","Intermediate","Teche/Vermilion",
"CRMS0520-V29","2015","Intermediate","Teche/Vermilion",
"CRMS0520-V35","2015","Brackish","Teche/Vermilion",
"CRMS0520-V55","2015","Brackish","Teche/Vermilion",
"CRMS0520-V67","2015","Intermediate","Teche/Vermilion",
"CRMS0520-V80","2015","Brackish","Teche/Vermilion",
"CRMS0520-V85","2015","Intermediate","Teche/Vermilion",
"CRMS0522-V04","2015","Brackish","Teche/Vermilion",
"CRMS0522-V28","2015","Brackish","Teche/Vermilion",
"CRMS0522-V30","2015","Brackish","Teche/Vermilion",
"CRMS0522-V31","2015","Brackish","Teche/Vermilion",
"CRMS0522-V35","2015","Brackish","Teche/Vermilion",
"CRMS0522-V40","2015","Brackish","Teche/Vermilion",
"CRMS0522-V51","2015","Brackish","Teche/Vermilion",
"CRMS0522-V63","2015","Intermediate","Teche/Vermilion",
"CRMS0522-V76","2015","Brackish","Teche/Vermilion",
"CRMS0522-V85","2015","Brackish","Teche/Vermilion",
"CRMS0523-V06","2015","Brackish","Teche/Vermilion",
"CRMS0523-V09","2015","Brackish","Teche/Vermilion",
"CRMS0523-V11","2015","Brackish","Teche/Vermilion",
"CRMS0523-V14","2015","Brackish","Teche/Vermilion",
"CRMS0523-V26","2015","Brackish","Teche/Vermilion",
"CRMS0523-V29","2015","Brackish","Teche/Vermilion",
"CRMS0523-V35","2015","Brackish","Teche/Vermilion",
"CRMS0523-V49","2015","Brackish","Teche/Vermilion",
"CRMS0523-V53","2015","Brackish","Teche/Vermilion",
"CRMS0524-V01","2015","Intermediate","Teche/Vermilion",
"CRMS0524-V04","2015","Intermediate","Teche/Vermilion",
"CRMS0524-V14","2015","Brackish","Teche/Vermilion",
"CRMS0524-V15","2015","Brackish","Teche/Vermilion",
"CRMS0524-V26","2015","Intermediate","Teche/Vermilion",
"CRMS0524-V29","2015","Intermediate","Teche/Vermilion",
"CRMS0524-V51","2015","Intermediate","Teche/Vermilion",
"CRMS0524-V59","2015","Intermediate","Teche/Vermilion",
"CRMS0524-V64","2015","Intermediate","Teche/Vermilion",
"CRMS0524-V72","2015","Brackish","Teche/Vermilion",
"CRMS0527-V22","2015","Intermediate","Teche/Vermilion",
"CRMS0527-V24","2015","Intermediate","Teche/Vermilion",
"CRMS0527-V28","2015","Intermediate","Teche/Vermilion",
"CRMS0527-V31","2015","Intermediate","Teche/Vermilion",
"CRMS0527-V47","2015","Intermediate","Teche/Vermilion",
"CRMS0527-V52","2015","Intermediate","Teche/Vermilion",
"CRMS0527-V58","2015","Saline","Teche/Vermilion",
"CRMS0527-V60","2015","Brackish","Teche/Vermilion",
"CRMS0527-V65","2015","Brackish","Teche/Vermilion",
"CRMS0527-V70","2015","Fresh","Teche/Vermilion",
"CRMS0529-V01","2015","Intermediate","Teche/Vermilion",
